index,Ch0,Ch1
29295,1776,1755
29296,1776,1755
29297,1776,1757
29298,1776,1758
29299,1776,1755
29300,1776,1756
29301,1775,1755
29302,1774,1758
29303,1775,1759
29304,1776,1755
29305,1776,1754
29306,1775,1757
29307,1775,1757
29308,1776,1757
29309,1776,1756
29310,1776,1757
29311,1776,1759
29312,1777,1759
29313,1776,1759
29314,1776,1759
29315,1776,1758
29316,1776,1755
29317,1776,1756
29318,1776,1757
29319,1778,1760
29320,1776,1760
29321,1776,1761
29322,1777,1758
29323,1776,1760
29324,1777,1759
29325,1776,1760
29326,1776,1760
29327,1778,1759
29328,1776,1759
29329,1776,1758
29330,1777,1757
29331,1776,1759
29332,1776,1754
29333,1776,1756
29334,1777,1755
29335,1776,1757
29336,1776,1757
29337,1776,1759
29338,1776,1758
29339,1775,1759
29340,1775,1759
29341,1775,1758
29342,1774,1759
29343,1775,1760
29344,1775,1759
29345,1776,1755
29346,1776,1758
29347,1776,1755
29348,1776,1759
29349,1776,1759
29350,1776,1757
29351,1776,1759
29352,1776,1759
29353,1776,1758
29354,1777,1760
29355,1777,1759
29356,1776,1758
29357,1778,1759
29358,1776,1762
29359,1779,1759
29360,1776,1760
29361,1777,1762
29362,1777,1760
29363,1776,1760
29364,1776,1760
29365,1777,1759
29366,1776,1760
29367,1777,1759
29368,1778,1759
29369,1778,1758
29370,1777,1760
29371,1778,1757
29372,1777,1758
29373,1776,1757
29374,1776,1757
29375,1775,1758
29376,1776,1754
29377,1775,1757
29378,1776,1758
29379,1775,1757
29380,1776,1760
29381,1775,1753
29382,1775,1755
29383,1776,1755
29384,1776,1757
29385,1775,1757
29386,1776,1755
29387,1776,1758
29388,1776,1755
29389,1776,1757
29390,1777,1758
29391,1776,1758
29392,1777,1757
29393,1776,1759
29394,1776,1758
29395,1776,1758
29396,1776,1759
29397,1776,1757
29398,1776,1759
29399,1777,1759
29400,1776,1761
29401,1776,1759
29402,1776,1757
29403,1776,1759
29404,1776,1760
29405,1777,1760
29406,1776,1759
29407,1776,1761
29408,1777,1759
29409,1775,1757
29410,1776,1757
29411,1776,1757
29412,1776,1755
29413,1776,1758
29414,1775,1757
29415,1776,1760
29416,1776,1756
29417,1775,1757
29418,1776,1755
29419,1776,1755
29420,1775,1754
29421,1775,1754
29422,1776,1753
29423,1776,1755
29424,1776,1755
29425,1775,1755
29426,1776,1757
29427,1776,1759
29428,1774,1758
29429,1775,1760
29430,1776,1758
29431,1776,1758
29432,1776,1759
29433,1776,1759
29434,1776,1759
29435,1776,1758
29436,1776,1758
29437,1776,1760
29438,1776,1758
29439,1777,1757
29440,1776,1757
29441,1776,1760
29442,1776,1759
29443,1776,1760
29444,1776,1761
29445,1776,1759
29446,1776,1760
29447,1777,1760
29448,1776,1758
29449,1774,1761
29450,1775,1758
29451,1773,1758
29452,1772,1757
29453,1774,1757
29454,1773,1758
29455,1770,1759
29456,1771,1757
29457,1771,1755
29458,1774,1759
29459,1776,1758
29460,1775,1757
29461,1775,1755
29462,1776,1758
29463,1776,1758
29464,1775,1753
29465,1776,1757
29466,1777,1755
29467,1776,1756
29468,1779,1757
29469,1776,1758
29470,1776,1757
29471,1777,1757
29472,1776,1755
29473,1777,1759
29474,1777,1756
29475,1776,1762
29476,1777,1759
29477,1776,1760
29478,1776,1760
29479,1777,1761
29480,1776,1763
29481,1777,1760
29482,1776,1760
29483,1776,1759
29484,1776,1758
29485,1776,1758
29486,1777,1761
29487,1776,1760
29488,1776,1761
29489,1776,1758
29490,1776,1757
29491,1776,1758
29492,1776,1759
29493,1776,1760
29494,1775,1759
29495,1776,1757
29496,1775,1759
29497,1776,1757
29498,1776,1757
29499,1776,1755
29500,1775,1759
29501,1775,1757
29502,1773,1757
29503,1773,1757
29504,1773,1755
29505,1774,1755
29506,1773,1755
29507,1776,1756
29508,1776,1757
29509,1775,1755
29510,1776,1757
29511,1776,1758
29512,1776,1758
29513,1777,1759
29514,1776,1759
29515,1777,1758
29516,1776,1757
29517,1776,1759
29518,1776,1759
29519,1776,1760
29520,1776,1757
29521,1776,1757
29522,1776,1758
29523,1776,1761
29524,1777,1762
29525,1776,1757
29526,1776,1761
29527,1776,1759
29528,1776,1757
29529,1776,1761
29530,1776,1757
29531,1776,1760
29532,1775,1760
29533,1774,1760
29534,1776,1760
29535,1774,1759
29536,1774,1758
29537,1775,1759
29538,1776,1758
29539,1776,1759
29540,1775,1756
29541,1773,1753
29542,1775,1756
29543,1775,1755
29544,1776,1754
29545,1776,1755
29546,1776,1758
29547,1776,1758
29548,1776,1757
29549,1776,1759
29550,1776,1758
29551,1776,1758
29552,1776,1758
29553,1777,1759
29554,1777,1757
29555,1776,1755
29556,1776,1757
29557,1776,1756
29558,1777,1755
29559,1776,1755
29560,1776,1758
29561,1776,1759
29562,1776,1758
29563,1775,1757
29564,1776,1758
29565,1776,1756
29566,1776,1758
29567,1776,1759
29568,1776,1758
29569,1775,1760
29570,1776,1761
29571,1776,1758
29572,1776,1758
29573,1775,1759
29574,1774,1758
29575,1774,1758
29576,1775,1760
29577,1773,1756
29578,1772,1755
29579,1773,1758
29580,1771,1758
29581,1775,1757
29582,1772,1758
29583,1774,1757
29584,1775,1759
29585,1776,1757
29586,1776,1759
29587,1776,1758
29588,1776,1759
29589,1776,1760
29590,1776,1757
29591,1776,1758
29592,1776,1759
29593,1776,1756
29594,1775,1760
29595,1776,1758
29596,1774,1759
29597,1775,1759
29598,1776,1760
29599,1775,1758
29600,1774,1758
29601,1776,1759
29602,1776,1758
29603,1776,1755
29604,1776,1757
29605,1776,1757
29606,1775,1755
29607,1774,1755
29608,1775,1757
29609,1776,1758
29610,1776,1756
29611,1776,1757
29612,1775,1758
29613,1776,1754
29614,1776,1757
29615,1775,1758
29616,1775,1759
29617,1776,1758
29618,1775,1759
29619,1775,1757
29620,1775,1757
29621,1775,1757
29622,1773,1755
29623,1775,1757
29624,1774,1755
29625,1776,1757
29626,1775,1754
29627,1775,1758
29628,1776,1755
29629,1775,1755
29630,1776,1758
29631,1776,1758
29632,1776,1757
29633,1776,1755
29634,1776,1756
29635,1776,1758
29636,1776,1761
29637,1776,1757
29638,1776,1758
29639,1776,1758
29640,1776,1760
29641,1776,1759
29642,1776,1756
29643,1776,1761
29644,1776,1758
29645,1775,1754
29646,1776,1759
29647,1775,1761
29648,1775,1759
29649,1774,1757
29650,1776,1761
29651,1776,1757
29652,1775,1758
29653,1774,1757
29654,1773,1756
29655,1775,1758
29656,1775,1758
29657,1774,1757
29658,1776,1758
29659,1774,1758
29660,1774,1760
29661,1773,1757
29662,1773,1758
29663,1774,1760
29664,1775,1757
29665,1773,1756
29666,1775,1757
29667,1772,1757
29668,1774,1758
29669,1775,1758
29670,1775,1759
29671,1776,1758
29672,1775,1757
29673,1775,1759
29674,1775,1759
29675,1776,1760
29676,1776,1758
29677,1776,1757
29678,1776,1759
29679,1776,1758
29680,1777,1759
29681,1776,1759
29682,1776,1758
29683,1776,1760
29684,1775,1758
29685,1776,1760
29686,1776,1758
29687,1775,1759
29688,1775,1757
29689,1775,1757
29690,1774,1755
29691,1774,1757
29692,1773,1757
29693,1774,1757
29694,1773,1757
29695,1774,1755
29696,1773,1758
29697,1774,1755
29698,1773,1757
29699,1773,1758
29700,1773,1755
29701,1774,1755
29702,1774,1755
29703,1774,1756
29704,1776,1755
29705,1775,1755
29706,1776,1756
29707,1776,1757
29708,1776,1758
29709,1776,1758
29710,1776,1760
29711,1776,1759
29712,1777,1760
29713,1776,1762
29714,1776,1761
29715,1776,1759
29716,1776,1759
29717,1776,1760
29718,1776,1760
29719,1776,1759
29720,1774,1760
29721,1776,1759
29722,1776,1760
29723,1776,1759
29724,1775,1760
29725,1775,1757
29726,1773,1757
29727,1774,1759
29728,1774,1759
29729,1773,1759
29730,1773,1759
29731,1772,1755
29732,1774,1754
29733,1775,1757
29734,1774,1756
29735,1773,1758
29736,1774,1760
29737,1774,1755
29738,1775,1757
29739,1775,1757
29740,1775,1757
29741,1776,1757
29742,1775,1759
29743,1776,1759
29744,1776,1758
29745,1776,1758
29746,1776,1757
29747,1776,1758
29748,1776,1757
29749,1776,1760
29750,1777,1760
29751,1777,1758
29752,1776,1759
29753,1777,1759
29754,1777,1758
29755,1777,1759
29756,1777,1757
29757,1778,1759
29758,1777,1760
29759,1777,1759
29760,1777,1760
29761,1778,1761
29762,1776,1761
29763,1776,1759
29764,1776,1759
29765,1776,1759
29766,1776,1759
29767,1776,1758
29768,1777,1759
29769,1775,1758
29770,1774,1760
29771,1775,1759
29772,1776,1759
29773,1776,1760
29774,1776,1760
29775,1776,1759
29776,1775,1760
29777,1776,1758
29778,1776,1759
29779,1776,1759
29780,1775,1759
29781,1775,1757
29782,1776,1758
29783,1775,1755
29784,1776,1758
29785,1776,1759
29786,1776,1758
29787,1776,1759
29788,1776,1758
29789,1776,1759
29790,1776,1758
29791,1776,1757
29792,1776,1759
29793,1776,1759
29794,1776,1761
29795,1776,1759
29796,1776,1760
29797,1777,1759
29798,1776,1759
29799,1776,1759
29800,1776,1761
29801,1776,1759
29802,1775,1759
29803,1776,1758
29804,1776,1757
29805,1776,1756
29806,1776,1758
29807,1776,1758
29808,1776,1759
29809,1776,1757
29810,1776,1760
29811,1776,1759
29812,1776,1759
29813,1776,1759
29814,1776,1759
29815,1776,1757
29816,1776,1759
29817,1776,1759
29818,1775,1758
29819,1775,1758
29820,1775,1755
29821,1775,1758
29822,1776,1759
29823,1778,1758
29824,1776,1757
29825,1776,1760
29826,1776,1759
29827,1777,1759
29828,1776,1760
29829,1777,1759
29830,1777,1759
29831,1776,1757
29832,1776,1759
29833,1776,1759
29834,1777,1759
29835,1776,1760
29836,1776,1761
29837,1778,1761
29838,1776,1760
29839,1778,1760
29840,1778,1761
29841,1776,1759
29842,1776,1759
29843,1776,1761
29844,1776,1758
29845,1776,1758
29846,1775,1760
29847,1775,1757
29848,1774,1755
29849,1775,1757
29850,1776,1757
29851,1776,1757
29852,1776,1758
29853,1775,1758
29854,1775,1755
29855,1775,1756
29856,1776,1757
29857,1776,1759
29858,1776,1759
29859,1776,1755
29860,1776,1758
29861,1776,1758
29862,1776,1759
29863,1776,1762
29864,1776,1759
29865,1777,1760
29866,1776,1758
29867,1777,1760
29868,1777,1758
29869,1777,1759
29870,1776,1760
29871,1778,1759
29872,1777,1760
29873,1777,1761
29874,1778,1760
29875,1776,1758
29876,1777,1756
29877,1776,1758
29878,1776,1757
29879,1776,1758
29880,1776,1759
29881,1776,1759
29882,1776,1760
29883,1777,1759
29884,1775,1755
29885,1776,1761
29886,1776,1757
29887,1776,1758
29888,1773,1758
29889,1775,1758
29890,1775,1760
29891,1775,1757
29892,1775,1759
29893,1776,1759
29894,1776,1760
29895,1775,1759
29896,1776,1758
29897,1776,1760
29898,1776,1758
29899,1776,1758
29900,1776,1759
29901,1777,1759
29902,1776,1759
29903,1776,1760
29904,1776,1758
29905,1776,1758
29906,1776,1760
29907,1777,1758
29908,1776,1759
29909,1776,1758
29910,1776,1760
29911,1777,1759
29912,1776,1759
29913,1777,1758
29914,1776,1761
29915,1776,1760
29916,1776,1760
29917,1777,1758
29918,1776,1760
29919,1776,1760
29920,1776,1759
29921,1776,1759
29922,1776,1761
29923,1776,1761
29924,1776,1761
29925,1774,1759
29926,1776,1760
29927,1774,1760
29928,1773,1758
29929,1775,1760
29930,1774,1761
29931,1776,1757
29932,1774,1759
29933,1776,1760
29934,1776,1758
29935,1776,1759
29936,1775,1759
29937,1777,1760
29938,1776,1759
29939,1776,1759
29940,1776,1758
29941,1776,1759
29942,1776,1761
29943,1776,1760
29944,1776,1759
29945,1776,1758
29946,1777,1759
29947,1776,1758
29948,1777,1762
29949,1777,1762
29950,1779,1760
29951,1777,1763
29952,1778,1759
29953,1777,1759
29954,1777,1759
29955,1777,1761
29956,1777,1761
29957,1777,1760
29958,1777,1760
29959,1778,1759
29960,1776,1758
29961,1776,1759
29962,1776,1760
29963,1776,1760
29964,1776,1758
29965,1776,1757
29966,1776,1759
29967,1776,1761
29968,1776,1761
29969,1776,1761
29970,1776,1761
29971,1776,1759
29972,1776,1763
29973,1776,1763
29974,1776,1761
29975,1776,1760
29976,1776,1761
29977,1774,1761
29978,1775,1760
29979,1776,1761
29980,1776,1758
29981,1776,1761
29982,1776,1761
29983,1777,1760
29984,1776,1759
29985,1776,1760
29986,1776,1760
29987,1776,1760
29988,1776,1761
29989,1777,1761
29990,1777,1762
29991,1777,1763
29992,1779,1761
29993,1777,1763
29994,1778,1760
29995,1776,1759
29996,1776,1760
29997,1777,1761
29998,1776,1761
29999,1778,1760
30000,1776,1760
30001,1776,1760
30002,1777,1761
30003,1777,1759
30004,1778,1759
30005,1776,1759
30006,1776,1759
30007,1776,1759
30008,1776,1758
30009,1776,1761
30010,1776,1762
30011,1776,1762
30012,1776,1763
30013,1776,1763
30014,1776,1761
30015,1775,1759
30016,1775,1760
30017,1776,1762
30018,1778,1761
30019,1777,1760
30020,1777,1758
30021,1776,1759
30022,1776,1761
30023,1780,1760
30024,1776,1759
30025,1776,1758
30026,1778,1759
30027,1779,1760
30028,1777,1760
30029,1777,1759
30030,1778,1760
30031,1779,1760
30032,1778,1762
30033,1777,1759
30034,1780,1758
30035,1778,1758
30036,1777,1762
30037,1779,1763
30038,1776,1760
30039,1777,1761
30040,1776,1760
30041,1776,1759
30042,1776,1762
30043,1776,1761
30044,1776,1759
30045,1776,1759
30046,1776,1759
30047,1776,1759
30048,1776,1759
30049,1776,1760
30050,1776,1759
30051,1776,1760
30052,1775,1758
30053,1776,1760
30054,1776,1758
30055,1776,1762
30056,1776,1759
30057,1776,1759
30058,1776,1760
30059,1776,1759
30060,1776,1760
30061,1776,1761
30062,1776,1762
30063,1776,1761
30064,1776,1760
30065,1778,1761
30066,1776,1759
30067,1776,1762
30068,1777,1761
30069,1777,1760
30070,1776,1763
30071,1776,1761
30072,1777,1760
30073,1778,1760
30074,1779,1761
30075,1776,1761
30076,1777,1761
30077,1778,1764
30078,1777,1761
30079,1777,1760
30080,1776,1761
30081,1776,1759
30082,1776,1758
30083,1777,1761
30084,1777,1759
30085,1776,1759
30086,1776,1758
30087,1776,1761
30088,1776,1761
30089,1776,1759
30090,1776,1759
30091,1776,1760
30092,1776,1759
30093,1776,1759
30094,1776,1759
30095,1776,1760
30096,1776,1759
30097,1776,1759
30098,1776,1759
30099,1776,1758
30100,1776,1761
30101,1776,1759
30102,1777,1761
30103,1776,1759
30104,1776,1759
30105,1777,1759
30106,1777,1761
30107,1779,1761
30108,1779,1761
30109,1778,1761
30110,1776,1761
30111,1778,1763
30112,1778,1761
30113,1778,1761
30114,1778,1766
30115,1778,1760
30116,1778,1761
30117,1777,1759
30118,1777,1762
30119,1776,1759
30120,1777,1761
30121,1776,1761
30122,1776,1759
30123,1776,1759
30124,1776,1760
30125,1776,1759
30126,1776,1760
30127,1776,1759
30128,1776,1762
30129,1775,1759
30130,1776,1759
30131,1775,1761
30132,1776,1759
30133,1776,1760
30134,1775,1760
30135,1776,1760
30136,1776,1759
30137,1777,1760
30138,1776,1760
30139,1776,1759
30140,1777,1759
30141,1778,1761
30142,1779,1761
30143,1777,1759
30144,1779,1759
30145,1779,1760
30146,1779,1761
30147,1779,1762
30148,1781,1761
30149,1777,1761
30150,1779,1763
30151,1779,1763
30152,1777,1762
30153,1777,1760
30154,1778,1762
30155,1777,1763
30156,1776,1761
30157,1776,1762
30158,1778,1762
30159,1778,1763
30160,1776,1761
30161,1776,1761
30162,1776,1761
30163,1776,1761
30164,1776,1760
30165,1775,1760
30166,1776,1762
30167,1776,1759
30168,1774,1759
30169,1776,1759
30170,1776,1759
30171,1776,1760
30172,1775,1758
30173,1775,1760
30174,1776,1759
30175,1776,1762
30176,1776,1761
30177,1776,1759
30178,1776,1759
30179,1776,1761
30180,1777,1761
30181,1778,1759
30182,1779,1761
30183,1779,1760
30184,1779,1762
30185,1781,1763
30186,1782,1763
30187,1781,1766
30188,1781,1761
30189,1779,1760
30190,1778,1759
30191,1779,1762
30192,1779,1760
30193,1781,1760
30194,1781,1762
30195,1781,1760
30196,1779,1763
30197,1777,1759
30198,1779,1761
30199,1776,1761
30200,1776,1761
30201,1776,1761
30202,1776,1760
30203,1776,1762
30204,1776,1759
30205,1777,1762
30206,1777,1760
30207,1776,1761
30208,1776,1762
30209,1776,1763
30210,1776,1762
30211,1776,1761
30212,1776,1761
30213,1776,1758
30214,1777,1761
30215,1776,1761
30216,1777,1761
30217,1776,1761
30218,1779,1763
30219,1777,1761
30220,1777,1760
30221,1779,1762
30222,1778,1760
30223,1779,1762
30224,1779,1759
30225,1781,1761
30226,1778,1761
30227,1780,1760
30228,1781,1761
30229,1778,1761
30230,1776,1762
30231,1779,1763
30232,1779,1761
30233,1777,1762
30234,1779,1763
30235,1777,1761
30236,1777,1763
30237,1777,1761
30238,1777,1761
30239,1777,1760
30240,1777,1761
30241,1777,1761
30242,1776,1761
30243,1777,1761
30244,1777,1762
30245,1776,1761
30246,1776,1763
30247,1776,1759
30248,1776,1760
30249,1776,1760
30250,1776,1761
30251,1776,1759
30252,1777,1758
30253,1777,1761
30254,1776,1761
30255,1776,1760
30256,1776,1761
30257,1777,1761
30258,1776,1759
30259,1777,1761
30260,1777,1758
30261,1776,1759
30262,1778,1761
30263,1777,1760
30264,1777,1761
30265,1777,1761
30266,1778,1759
30267,1778,1761
30268,1780,1760
30269,1779,1762
30270,1779,1761
30271,1780,1760
30272,1781,1761
30273,1781,1761
30274,1780,1761
30275,1779,1759
30276,1779,1760
30277,1777,1760
30278,1779,1759
30279,1776,1761
30280,1776,1760
30281,1778,1760
30282,1776,1760
30283,1776,1759
30284,1776,1759
30285,1777,1760
30286,1776,1762
30287,1777,1763
30288,1776,1757
30289,1776,1759
30290,1776,1759
30291,1776,1760
30292,1776,1760
30293,1775,1759
30294,1776,1760
30295,1776,1760
30296,1777,1760
30297,1777,1762
30298,1776,1761
30299,1778,1762
30300,1778,1761
30301,1781,1760
30302,1778,1760
30303,1779,1761
30304,1778,1759
30305,1781,1762
30306,1778,1760
30307,1779,1761
30308,1780,1762
30309,1778,1761
30310,1779,1761
30311,1779,1759
30312,1779,1761
30313,1779,1759
30314,1778,1761
30315,1780,1760
30316,1779,1760
30317,1778,1761
30318,1778,1759
30319,1777,1760
30320,1776,1759
30321,1776,1759
30322,1777,1761
30323,1776,1759
30324,1778,1759
30325,1777,1759
30326,1776,1759
30327,1776,1760
30328,1776,1759
30329,1776,1759
30330,1779,1759
30331,1779,1759
30332,1777,1757
30333,1780,1761
30334,1779,1759
30335,1780,1760
30336,1782,1761
30337,1779,1762
30338,1778,1759
30339,1782,1762
30340,1781,1760
30341,1779,1761
30342,1782,1760
30343,1782,1759
30344,1779,1759
30345,1782,1760
30346,1780,1761
30347,1779,1760
30348,1782,1759
30349,1779,1761
30350,1778,1761
30351,1777,1761
30352,1778,1760
30353,1777,1760
30354,1776,1761
30355,1778,1761
30356,1777,1760
30357,1778,1758
30358,1779,1762
30359,1777,1760
30360,1777,1758
30361,1779,1759
30362,1778,1759
30363,1778,1760
30364,1778,1759
30365,1779,1761
30366,1777,1760
30367,1777,1759
30368,1776,1759
30369,1777,1760
30370,1778,1761
30371,1779,1760
30372,1777,1758
30373,1777,1760
30374,1777,1761
30375,1779,1761
30376,1778,1759
30377,1777,1759
30378,1778,1759
30379,1782,1759
30380,1781,1759
30381,1783,1757
30382,1783,1761
30383,1785,1761
30384,1781,1760
30385,1781,1760
30386,1783,1761
30387,1781,1763
30388,1782,1761
30389,1783,1760
30390,1781,1761
30391,1782,1762
30392,1778,1763
30393,1779,1761
30394,1778,1763
30395,1776,1764
30396,1779,1763
30397,1778,1760
30398,1776,1759
30399,1778,1761
30400,1776,1761
30401,1776,1759
30402,1779,1762
30403,1779,1762
30404,1777,1760
30405,1776,1760
30406,1778,1761
30407,1777,1759
30408,1777,1761
30409,1778,1760
30410,1779,1759
30411,1778,1761
30412,1777,1763
30413,1781,1761
30414,1780,1760
30415,1779,1761
30416,1779,1761
30417,1781,1762
30418,1782,1761
30419,1782,1760
30420,1781,1760
30421,1782,1762
30422,1781,1760
30423,1781,1759
30424,1779,1761
30425,1781,1761
30426,1781,1762
30427,1780,1760
30428,1783,1762
30429,1782,1762
30430,1779,1763
30431,1783,1761
30432,1779,1762
30433,1778,1762
30434,1778,1762
30435,1779,1761
30436,1778,1762
30437,1778,1760
30438,1779,1762
30439,1776,1761
30440,1777,1762
30441,1779,1763
30442,1778,1761
30443,1778,1759
30444,1779,1762
30445,1779,1761
30446,1778,1761
30447,1778,1760
30448,1780,1761
30449,1779,1761
30450,1781,1762
30451,1779,1760
30452,1781,1762
30453,1779,1760
30454,1779,1758
30455,1779,1760
30456,1781,1762
30457,1779,1759
30458,1780,1761
30459,1779,1760
30460,1782,1761
30461,1779,1761
30462,1781,1761
30463,1782,1759
30464,1780,1761
30465,1781,1762
30466,1779,1763
30467,1779,1761
30468,1779,1762
30469,1778,1762
30470,1780,1763
30471,1781,1761
30472,1779,1759
30473,1779,1762
30474,1779,1762
30475,1781,1759
30476,1779,1761
30477,1779,1762
30478,1779,1759
30479,1778,1760
30480,1778,1761
30481,1778,1761
30482,1777,1760
30483,1776,1760
30484,1779,1758
30485,1778,1760
30486,1778,1761
30487,1778,1760
30488,1779,1760
30489,1777,1762
30490,1779,1761
30491,1779,1760
30492,1779,1760
30493,1782,1761
30494,1781,1759
30495,1782,1762
30496,1783,1762
30497,1781,1763
30498,1785,1760
30499,1785,1762
30500,1783,1761
30501,1783,1761
30502,1786,1761
30503,1785,1763
30504,1782,1762
30505,1783,1762
30506,1783,1762
30507,1782,1759
30508,1782,1763
30509,1782,1762
30510,1777,1760
30511,1780,1761
30512,1780,1760
30513,1779,1760
30514,1778,1761
30515,1778,1763
30516,1778,1761
30517,1778,1761
30518,1779,1759
30519,1779,1761
30520,1781,1761
30521,1779,1759
30522,1781,1760
30523,1777,1761
30524,1778,1761
30525,1776,1760
30526,1777,1759
30527,1779,1761
30528,1777,1760
30529,1777,1762
30530,1779,1760
30531,1777,1760
30532,1778,1760
30533,1779,1761
30534,1781,1760
30535,1779,1759
30536,1779,1761
30537,1781,1761
30538,1780,1761
30539,1781,1761
30540,1782,1763
30541,1783,1762
30542,1780,1759
30543,1782,1763
30544,1782,1760
30545,1783,1761
30546,1780,1760
30547,1782,1760
30548,1782,1762
30549,1780,1761
30550,1778,1760
30551,1780,1761
30552,1779,1759
30553,1779,1760
30554,1779,1762
30555,1779,1762
30556,1779,1761
30557,1779,1762
30558,1778,1759
30559,1777,1758
30560,1777,1761
30561,1777,1758
30562,1778,1761
30563,1780,1760
30564,1776,1759
30565,1778,1762
30566,1778,1762
30567,1777,1760
30568,1777,1759
30569,1777,1761
30570,1779,1761
30571,1778,1761
30572,1779,1763
30573,1782,1760
30574,1780,1762
30575,1782,1763
30576,1781,1763
30577,1779,1761
30578,1783,1761
30579,1782,1763
30580,1781,1761
30581,1780,1763
30582,1785,1763
30583,1781,1761
30584,1781,1761
30585,1781,1763
30586,1779,1763
30587,1782,1763
30588,1779,1761
30589,1781,1762
30590,1777,1760
30591,1778,1759
30592,1777,1762
30593,1780,1760
30594,1778,1759
30595,1777,1760
30596,1776,1762
30597,1779,1762
30598,1776,1762
30599,1777,1761
30600,1778,1760
30601,1776,1761
30602,1779,1760
30603,1777,1759
30604,1776,1761
30605,1777,1759
30606,1776,1760
30607,1777,1760
30608,1777,1761
30609,1778,1762
30610,1779,1761
30611,1778,1759
30612,1779,1761
30613,1781,1759
30614,1781,1759
30615,1781,1761
30616,1782,1759
30617,1781,1761
30618,1781,1762
30619,1781,1761
30620,1781,1762
30621,1781,1762
30622,1782,1764
30623,1779,1761
30624,1781,1761
